points_rolling_avg,assists_rolling_avg,rebounds_rolling_avg,points_last_game,assists_last_game,rebounds_last_game,Home,Tm,Opp,rest_days,opp_avg_PTS_allowed,opp_avg_TRB_allowed,opp_avg_AST_allowed,matchup_pts,matchup_reb,matchup_ast
22.4,5.2,8.4,24.0,6.0,14.0,1,18,4,8.0,11.0,3.6,3.2,23.266666666666666,7.866666666666666,4.933333333333334
13.2,2.6,5.4,11.0,1.0,3.0,1,16,12,2.0,2.4,1.6,1.6,12.22,4.72,1.7
22.0,7.4,3.2,21.0,7.0,4.0,1,9,13,2.0,14.0,2.2,3.2,38.0,1.0,6.0
8.6,3.0,1.0,12.0,4.0,1.0,1,13,9,2.0,11.6,3.0,5.0,5.0,3.0,3.0
13.2,7.8,2.8,13.0,7.0,2.0,1,11,26,2.0,15.0,4.4,5.4,13.0,2.0,7.0
12.0,3.2,3.0,17.0,5.0,5.0,1,4,18,1.0,10.6,4.6,3.8,11.823529411764707,3.0,2.5294117647058822
1.8,2.0,4.8,0.0,2.0,4.0,1,5,10,1.0,11.4,3.6,2.4,0.0,3.0,3.0
18.8,4.4,10.8,9.0,4.0,6.0,1,3,22,2.0,18.8,7.6,6.8,13.0,8.0,3.0
11.4,2.2,5.2,18.0,4.0,5.0,1,27,0,2.0,13.4,3.8,2.0,18.0,5.0,4.0
1.6666666666666667,0.0,1.5,0.0,0.0,1.0,1,17,7,12.0,12.4,3.2,2.6,1.6666666666666667,1.5,0.0
7.6,1.6,6.0,13.0,3.0,9.0,1,26,11,2.0,8.8,4.4,1.2,13.0,9.0,3.0
11.6,1.6,5.2,7.0,2.0,5.0,1,2,15,6.0,2.6,2.0,0.8,9.394736842105264,4.7894736842105265,1.4210526315789473
14.0,3.2,5.0,20.0,3.0,7.0,1,26,11,2.0,9.6,4.2,3.2,20.0,7.0,3.0
10.0,2.8,2.4,5.0,1.0,0.0,1,29,23,2.0,21.6,3.8,5.4,24.0,4.0,4.0
0.0,0.0,0.8,0.0,0.0,2.0,1,11,26,2.0,8.0,6.4,1.8,0.0,2.0,0.0
2.4,0.8,3.2,3.0,1.0,0.0,1,12,16,2.0,16.6,8.2,2.4,3.36734693877551,2.836734693877551,1.3265306122448979
3.8,0.4,1.8,3.0,1.0,3.0,1,15,2,2.0,6.6,4.6,1.4,3.0,2.0,0.0
25.8,8.8,2.6,18.0,13.0,1.0,1,0,27,2.0,18.4,4.8,6.2,18.0,1.0,13.0
11.8,4.0,6.8,7.0,3.0,7.0,1,29,23,2.0,9.0,5.2,2.0,5.0,5.0,5.0
12.0,0.0,2.5,19.0,0.0,4.0,1,0,27,10.0,12.4,1.4,3.2,12.0,2.5,0.0
8.2,1.0,5.2,5.0,2.0,3.0,1,5,10,1.0,6.6,4.0,0.6,8.0,5.0,0.0
3.4,0.2,2.2,6.0,0.0,4.0,1,4,18,1.0,4.8,0.8,2.4,5.388888888888889,2.9444444444444446,1.1666666666666667
4.4,0.6,4.2,0.0,1.0,7.0,1,21,8,2.0,5.4,5.4,0.6,4.0,2.0,1.0
10.8,1.4,2.4,21.0,1.0,1.0,1,16,12,2.0,7.0,3.6,1.4,10.705882352941176,2.4705882352941178,1.3529411764705883
6.2,0.4,4.6,4.0,0.0,2.0,1,22,3,1.0,4.0,1.4,1.2,3.0,2.8333333333333335,0.3055555555555556
24.6,8.8,5.6,22.0,6.0,8.0,1,4,18,3.0,15.4,4.6,3.2,28.03125,5.21875,7.375
5.2,0.6,2.4,13.0,2.0,2.0,1,8,21,3.0,14.0,2.2,2.4,4.0,2.0,0.0
5.6,1.4,2.0,2.0,0.0,2.0,1,11,26,2.0,15.4,8.0,6.6,2.0,2.0,0.0
14.6,2.6,6.0,20.0,3.0,4.0,1,19,25,4.0,17.0,5.0,1.0,16.367346938775512,4.714285714285714,2.020408163265306
8.4,1.4,5.8,10.0,3.0,5.0,1,18,4,1.0,3.6,3.8,1.8,8.75,8.020833333333334,1.4166666666666667
2.4,2.6,1.8,5.0,4.0,4.0,1,22,3,21.0,8.6,4.6,2.6,3.0,1.0,0.0
25.8,4.6,4.0,24.0,4.0,3.0,1,6,1,2.0,11.0,3.2,2.2,24.365853658536587,4.7073170731707314,4.804878048780488
0.8333333333333334,0.16666666666666666,0.5,0.0,0.0,1.0,1,11,26,2.0,2.4,3.0,1.0,0.0,1.0,0.0
1.6,0.6,0.4,3.0,1.0,0.0,1,6,1,22.0,5.0,5.0,1.0,1.5,0.3125,0.375
23.0,6.2,7.2,16.0,5.0,6.0,1,1,6,2.0,9.8,6.6,1.8,26.551020408163264,8.653061224489797,5.653061224489796
6.4,5.6,2.6,4.0,4.0,1.0,1,11,26,2.0,5.2,2.6,1.8,4.0,1.0,4.0
28.2,2.4,5.6,24.0,1.0,6.0,1,25,19,2.0,12.4,2.0,1.4,21.695652173913043,3.739130434782609,3.6739130434782608
3.2,0.2,0.2,2.0,0.0,0.0,1,26,11,2.0,19.2,3.4,3.2,2.0,0.0,0.0
21.2,5.6,3.2,18.0,9.0,4.0,1,28,14,3.0,5.4,2.2,1.4,16.0,2.0,3.0
18.4,5.6,6.4,15.0,3.0,6.0,1,27,0,2.0,9.4,4.4,2.2,15.0,6.0,3.0
6.6,1.0,4.8,4.0,0.0,4.0,1,1,6,2.0,9.6,4.0,2.0,5.130434782608695,4.934782608695652,1.565217391304348
3.8,0.0,1.4,4.0,0.0,5.0,1,15,2,2.0,12.8,3.0,3.0,2.0,1.0,1.0
11.8,1.8,9.2,12.0,1.0,10.0,1,29,23,2.0,4.2,2.2,0.8,11.0,8.0,1.0
2.0,0.4,1.0,3.0,1.0,2.0,1,7,17,4.0,12.0,3.0,1.4,2.0,1.0,0.0
8.4,1.8,4.4,6.0,2.0,3.0,1,2,15,3.0,14.8,4.0,1.8,10.0,4.111111111111111,1.6666666666666667
23.2,11.4,15.0,35.0,17.0,22.0,1,7,17,2.0,8.8,2.8,2.8,26.0,9.0,13.0
1.2,0.0,0.6,0.0,0.0,0.0,1,19,25,4.0,7.0,3.2,3.0,2.736842105263158,0.7894736842105263,0.42105263157894735
11.2,2.0,7.6,0.0,0.0,0.0,1,0,27,3.0,13.6,2.4,2.8,5.428571428571429,4.285714285714286,1.7142857142857142
1.2,0.0,0.0,3.0,0.0,0.0,1,26,11,2.0,4.2,5.2,0.8,3.0,0.0,0.0
8.4,2.6,3.6,0.0,5.0,4.0,1,12,16,2.0,2.2,3.6,0.4,6.027027027027027,2.891891891891892,1.5945945945945945
21.0,6.8,2.6,23.0,6.0,3.0,1,13,9,2.0,12.8,4.4,3.2,26.0,10.0,10.0
21.2,3.8,10.6,30.0,6.0,11.0,1,26,11,2.0,21.0,3.8,5.4,30.0,11.0,6.0
20.0,1.8,7.4,22.0,2.0,7.0,1,1,6,2.0,3.6,2.2,1.6,19.14814814814815,7.0,2.037037037037037
13.8,7.6,3.2,23.0,10.0,2.0,1,2,15,4.0,6.2,1.8,1.4,12.0,1.0,4.0
3.2,0.4,5.6,2.0,0.0,5.0,1,7,17,2.0,31.0,3.8,5.8,3.5675675675675675,4.54054054054054,0.8108108108108109
17.8,3.6,4.6,27.0,6.0,3.0,1,14,28,1.0,15.6,5.4,4.4,9.710526315789474,2.9210526315789473,3.4473684210526314
8.4,1.4,2.6,20.0,3.0,5.0,1,9,13,2.0,10.8,6.8,3.4,7.076923076923077,3.3846153846153846,1.7692307692307692
16.6,3.6,10.8,16.0,4.0,16.0,1,10,5,3.0,16.8,10.2,3.0,16.0,16.0,4.0
12.2,2.0,1.8,8.0,5.0,0.0,1,14,28,1.0,5.2,2.2,1.0,6.0,0.0,1.0
3.4,1.2,6.6,5.0,0.0,4.0,1,14,28,1.0,12.6,2.6,2.2,5.0,5.0,1.0
15.0,0.8,1.6,19.0,1.0,2.0,1,8,21,3.0,5.2,2.8,1.4,2.0,6.0,1.0
22.4,2.2,3.0,22.0,3.0,3.0,1,12,16,2.0,17.4,7.8,3.2,23.928571428571427,3.5952380952380953,2.238095238095238
11.0,3.4,10.0,11.0,3.0,14.0,1,15,2,2.0,18.8,4.6,4.4,23.0,7.0,7.0
7.2,0.8,2.2,23.0,0.0,3.0,1,0,27,2.0,16.6,5.2,0.8,23.0,3.0,0.0
3.4,2.4,5.8,5.0,2.0,4.0,1,18,4,1.0,18.8,5.0,1.4,5.5,4.714285714285714,1.2142857142857142
8.2,0.4,4.4,7.0,0.0,5.0,1,2,15,3.0,17.0,8.8,5.6,19.0,5.0,1.0
22.4,3.8,3.6,22.0,4.0,1.0,1,18,4,1.0,10.2,3.8,1.4,22.0,3.6052631578947367,3.8157894736842106
6.4,1.6,4.0,2.0,2.0,4.0,1,1,6,2.0,3.2,1.2,1.2,7.85,5.25,1.925
9.6,4.6,3.0,13.0,2.0,2.0,1,3,22,2.0,13.2,5.0,5.4,10.0,3.0,5.0
10.8,2.0,3.6,1.0,2.0,4.0,1,29,23,2.0,11.2,3.2,2.8,14.0,3.0,5.0
12.4,5.4,3.2,8.0,2.0,2.0,1,15,2,2.0,16.8,8.4,7.6,18.0,4.0,4.0
9.4,1.4,5.0,14.0,0.0,9.0,1,14,28,1.0,14.4,4.6,2.4,2.0,3.0,1.0
10.8,3.6,3.2,7.0,2.0,2.0,1,1,6,2.0,3.4,3.0,1.0,13.862745098039216,3.6666666666666665,3.4313725490196076
6.8,1.4,5.8,0.0,0.0,3.0,1,28,14,3.0,9.4,4.2,2.6,6.1,4.8,1.775
14.0,8.2,4.2,8.0,2.0,1.0,1,28,14,3.0,3.4,2.8,0.6,6.4523809523809526,2.9047619047619047,5.523809523809524
11.4,1.8,8.2,14.0,2.0,10.0,1,29,23,2.0,6.0,3.2,1.8,16.0,9.0,2.0
11.4,4.0,1.4,11.0,7.0,2.0,1,9,13,2.0,12.6,8.2,2.6,11.0,2.0,5.0
5.0,1.4,2.8,7.0,4.0,3.0,1,17,7,3.0,12.2,4.2,2.0,8.0,2.0,5.0
6.0,1.4,3.8,3.0,0.0,2.0,1,9,13,2.0,13.4,2.0,2.8,6.5,3.4166666666666665,1.4166666666666667
8.4,7.4,2.0,8.0,7.0,2.0,1,23,29,3.0,13.4,2.4,5.4,9.0,3.0,10.0
17.6,4.0,5.4,9.0,5.0,6.0,1,21,8,6.0,6.6,3.0,1.2,8.0,2.0,1.0
13.2,3.8,3.4,12.0,5.0,3.0,1,21,8,2.0,15.0,1.8,5.6,11.0,1.0,5.0
3.0,1.4,1.4,0.0,1.0,3.0,1,0,27,2.0,7.0,3.0,2.0,0.0,3.0,1.0
16.0,5.4,3.0,26.0,5.0,3.0,1,10,5,3.0,14.4,2.6,2.8,26.0,3.0,5.0
9.4,1.2,3.8,15.0,1.0,6.0,1,22,3,1.0,12.0,4.0,1.0,8.090909090909092,3.090909090909091,1.4090909090909092
1.2,1.0,0.4,0.0,1.0,0.0,1,25,19,6.0,10.0,3.4,2.2,1.8928571428571428,0.75,0.8571428571428571
10.4,1.0,2.8,9.0,1.0,3.0,1,26,11,2.0,9.6,2.0,1.2,9.0,3.0,1.0
19.0,10.4,5.8,17.0,13.0,12.0,1,12,16,2.0,4.4,2.4,3.0,21.3125,5.75,8.416666666666666
16.8,1.6,5.4,24.0,0.0,3.0,1,11,26,2.0,12.4,6.0,3.0,24.0,3.0,0.0
11.2,6.0,3.0,8.0,8.0,4.0,1,11,26,2.0,3.4,2.8,1.8,8.0,4.0,8.0
14.0,3.6,2.8,12.0,4.0,1.0,1,15,2,2.0,5.0,2.8,1.6,17.0,1.0,4.0
9.8,1.6,2.0,4.0,1.0,0.0,1,10,5,3.0,13.0,5.0,3.0,4.0,0.0,1.0
8.0,1.6,7.6,8.0,2.0,9.0,1,2,15,3.0,10.4,3.0,3.6,6.0,7.0,1.0
9.6,1.0,3.0,3.0,1.0,3.0,1,11,26,2.0,10.354898336414047,4.166358595194085,2.4288354898336415,3.0,3.0,1.0
8.4,1.8,5.0,3.0,1.0,3.0,1,1,6,2.0,6.6,2.4,1.0,10.977272727272727,4.409090909090909,3.6818181818181817
6.4,3.0,6.4,4.0,2.0,4.0,1,18,4,1.0,19.8,5.0,4.0,4.2631578947368425,4.315789473684211,1.5789473684210527
13.8,5.4,4.2,18.0,3.0,5.0,1,7,17,2.0,9.2,5.4,2.4,5.0,6.0,5.0
13.2,1.4,4.8,12.0,2.0,6.0,1,10,5,3.0,2.6,1.4,1.0,12.0,6.0,2.0
5.4,1.4,1.2,2.0,2.0,2.0,1,27,0,2.0,11.6,2.8,2.2,2.0,2.0,2.0
3.2,1.0,0.4,9.0,0.0,0.0,1,18,4,17.0,21.6,8.2,1.8,4.3,0.9,0.65
16.8,1.0,10.2,22.0,0.0,10.0,1,15,2,2.0,12.4,4.0,0.6,9.0,7.0,0.0
1.6,1.0,2.2,0.0,1.0,1.0,1,25,19,3.0,4.2,2.0,1.0,1.4444444444444444,1.7777777777777777,0.8333333333333334
9.6,0.6,5.2,17.0,0.0,2.0,1,27,0,2.0,12.0,4.2,1.0,17.0,2.0,0.0
1.0,0.4,0.6,0.0,0.0,0.0,1,27,0,4.0,6.0,5.2,1.4,1.0,3.0,1.0
5.4,1.2,3.2,7.0,1.0,6.0,1,26,11,2.0,6.4,3.0,2.6,7.0,6.0,1.0
24.2,3.8,6.6,22.0,4.0,6.0,1,18,4,1.0,14.8,4.0,3.6,25.625,5.625,4.1875
4.2,0.4,3.2,6.0,2.0,6.0,1,4,18,1.0,10.2,2.8,1.4,4.690476190476191,7.119047619047619,0.8809523809523809
15.0,3.6,11.4,19.0,4.0,12.0,1,0,27,2.0,14.6,6.6,2.4,19.0,12.0,4.0
15.2,0.6,6.4,20.0,0.0,8.0,1,7,17,2.0,10.0,3.4,2.2,19.40909090909091,6.454545454545454,1.4545454545454546
13.2,2.2,9.2,17.0,5.0,9.0,1,27,0,2.0,14.0,5.4,2.2,17.0,9.0,5.0
21.2,4.8,7.0,18.0,6.0,4.0,1,11,26,2.0,6.6,2.8,2.0,18.0,4.0,6.0
9.6,2.8,4.6,8.0,4.0,3.0,1,15,2,2.0,6.2,2.4,1.0,10.263157894736842,4.7894736842105265,3.526315789473684
11.0,6.2,12.2,7.0,9.0,12.0,1,19,25,4.0,13.2,4.2,3.8,14.3,9.66,5.78
2.8,1.6,7.0,3.0,2.0,11.0,1,10,5,3.0,5.2,3.4,1.6,3.0,11.0,2.0
8.0,7.4,4.2,3.0,7.0,8.0,1,26,11,2.0,4.0,4.4,2.4,3.0,8.0,7.0
1.6,0.2,1.2,6.0,0.0,2.0,1,16,12,2.0,12.6,4.6,2.8,2.75,1.1875,0.25
18.6,7.2,7.2,25.0,3.0,6.0,1,27,0,2.0,12.8,4.8,5.2,25.0,6.0,3.0
4.0,2.4,3.0,2.0,3.0,5.0,1,16,12,2.0,12.4,5.4,1.0,4.3,2.7333333333333334,1.6666666666666667
24.0,4.8,4.4,24.0,4.0,3.0,1,3,22,2.0,12.0,4.8,0.8,30.0,4.0,3.0
19.4,8.0,4.0,16.0,13.0,4.0,1,14,28,3.0,16.4,6.2,4.0,22.0,5.0,10.0
16.6,2.4,8.0,22.0,3.0,13.0,1,22,3,1.0,15.0,6.6,0.8,16.842105263157894,7.842105263157895,2.4210526315789473
6.2,1.8,5.0,2.0,3.0,0.0,1,11,26,2.0,14.0,4.0,5.0,2.0,0.0,3.0
22.6,3.6,3.8,25.0,4.0,3.0,1,26,11,2.0,19.0,4.4,5.6,25.0,3.0,4.0
18.4,2.2,10.0,12.0,2.0,5.0,1,6,1,2.0,18.6,4.2,4.0,12.612244897959183,6.8979591836734695,1.4285714285714286
0.4,1.6,0.8,0.0,3.0,0.0,1,26,11,2.0,13.6,5.8,4.0,0.0,0.0,3.0
1.2,0.0,0.4,0.0,0.0,0.0,1,17,7,8.0,10.6,3.6,5.8,2.5806451612903225,1.064516129032258,0.41935483870967744
24.2,3.4,11.6,24.0,3.0,8.0,1,13,9,2.0,6.8,2.6,2.4,0.0,2.0,0.0
4.6,3.0,2.2,12.0,3.0,0.0,1,4,18,1.0,21.8,4.0,10.4,7.472222222222222,2.4166666666666665,3.5277777777777777
31.0,6.6,3.6,29.0,7.0,3.0,1,22,3,1.0,16.2,5.0,7.4,25.0,11.0,14.0
6.6,0.8,3.4,16.0,3.0,10.0,1,4,18,1.0,9.4,4.0,2.2,6.0,2.0,2.0
18.4,0.8,6.4,14.0,0.0,3.0,1,11,26,2.0,6.6,4.2,2.4,14.0,3.0,0.0
1.4,0.8,1.0,2.0,1.0,1.0,1,26,11,2.0,9.6,8.6,1.0,2.0,1.0,1.0
4.0,2.4,1.8,3.0,4.0,3.0,1,6,1,2.0,8.8,4.2,1.8,3.0294117647058822,2.7941176470588234,1.2647058823529411
29.2,6.0,2.8,17.0,4.0,3.0,1,19,25,4.0,8.4,5.8,2.0,26.08,2.9,7.52
10.4,1.4,7.0,6.0,1.0,3.0,1,28,14,3.0,11.6,4.2,2.8,5.666666666666667,4.461538461538462,1.1538461538461537
11.4,1.4,7.0,11.0,2.0,9.0,1,25,19,2.0,6.4,3.2,1.6,11.979166666666666,7.0625,1.375
5.0,1.0,1.6,6.0,3.0,5.0,1,26,11,2.0,5.0,2.0,2.6,6.0,5.0,3.0
21.4,4.0,5.8,17.0,6.0,5.0,1,4,18,3.0,26.4,5.4,3.0,19.6,7.714285714285714,3.8
12.0,2.8,4.8,15.0,1.0,5.0,1,29,23,2.0,13.2,5.2,3.4,13.0,3.0,2.0
1.8,1.2,0.6,2.0,1.0,1.0,1,7,17,4.0,14.6,5.8,4.6,2.727272727272727,1.0,1.6818181818181819
13.2,5.2,8.8,16.0,3.0,6.0,1,17,7,3.0,14.0,3.2,3.4,23.0,6.0,7.0
6.2,0.6,2.6,0.0,0.0,4.0,1,13,9,2.0,16.6,3.6,5.0,8.885714285714286,3.857142857142857,1.3142857142857143
14.4,0.8,12.8,17.0,1.0,15.0,1,28,14,3.0,11.4,5.8,1.8,16.0,14.0,1.0
8.0,0.8,2.4,6.0,0.0,2.0,1,1,6,2.0,12.8,4.6,3.2,7.488372093023256,2.9302325581395348,1.0
23.4,6.8,2.4,26.0,7.0,1.0,1,5,10,1.0,9.2,3.6,2.6,26.0,2.0,5.0
3.4,0.2,1.8,1.0,0.0,3.0,1,29,23,2.0,17.4,3.6,3.0,10.0,3.0,0.0
6.2,0.6,4.8,9.0,1.0,6.0,1,3,22,2.0,13.4,5.0,2.0,11.0,4.0,0.0
29.0,4.8,6.6,21.0,7.0,5.0,1,17,7,3.0,18.6,3.4,5.2,29.0,4.0,4.0
6.6,0.8,4.4,12.0,1.0,9.0,1,25,19,2.0,2.2,1.4,0.8,6.463414634146342,4.634146341463414,0.9512195121951219
18.8,2.2,3.2,6.0,1.0,2.0,1,21,8,22.0,14.2,5.4,2.2,24.0,4.0,3.0
18.6,5.2,10.6,18.0,4.0,11.0,1,10,5,3.0,10.8,6.8,1.8,18.0,11.0,4.0
26.6,4.8,4.2,37.0,7.0,3.0,1,5,10,1.0,15.0,10.0,3.2,19.0,3.0,3.0
7.2,1.8,1.6,7.0,1.0,1.0,1,19,25,4.0,13.6,3.0,6.2,9.146341463414634,2.3902439024390243,2.731707317073171
7.0,1.8,2.4,9.0,2.0,2.0,1,5,10,1.0,10.0,4.6,1.0,7.0,5.0,3.0
17.8,2.6,3.0,9.0,3.0,0.0,1,26,11,2.0,7.8,2.4,2.6,9.0,0.0,3.0
5.2,1.6,3.4,2.0,1.0,2.0,1,0,27,2.0,13.0,1.8,4.4,2.0,2.0,1.0
8.8,3.2,4.4,12.0,5.0,6.0,1,29,23,2.0,6.2,3.8,3.2,6.0,4.0,3.0
2.6,0.4,1.0,11.0,1.0,2.0,1,0,27,2.0,9.2,7.0,5.0,11.0,2.0,1.0
6.4,1.0,6.6,13.0,3.0,11.0,1,14,28,1.0,5.6,3.4,1.0,5.0,5.0,0.0
8.0,0.6,4.6,9.0,0.0,3.0,1,11,26,2.0,10.0,2.8,1.8,9.0,3.0,0.0
19.0,2.6,11.2,22.0,3.0,19.0,1,6,1,2.0,10.4,6.2,1.2,14.428571428571429,8.357142857142858,2.3333333333333335
17.4,3.8,7.4,8.0,6.0,9.0,1,21,8,2.0,9.2,6.6,1.0,22.31578947368421,7.157894736842105,4.947368421052632
12.8,2.6,3.4,16.0,4.0,3.0,1,9,13,2.0,6.0,1.8,1.6,9.069767441860465,2.1627906976744184,1.1162790697674418
19.6,5.8,5.0,18.0,5.0,6.0,1,7,17,2.0,8.6,4.0,2.4,6.0,2.0,3.0
14.4,2.0,12.2,14.0,2.0,12.0,1,8,21,3.0,21.2,4.4,4.0,18.0,11.0,1.0
20.2,2.8,2.0,10.0,2.0,1.0,1,19,25,4.0,9.4,5.0,0.8,18.19607843137255,3.0980392156862746,3.2549019607843137
10.8,1.2,5.0,6.0,3.0,2.0,1,23,29,3.0,14.4,9.2,3.4,18.0,11.0,1.0
9.2,4.8,2.4,18.0,8.0,5.0,1,17,7,3.0,9.0,4.2,3.2,9.0,0.0,5.0
14.2,1.6,3.4,15.0,1.0,7.0,1,12,16,2.0,17.4,7.8,2.4,16.153846153846153,4.538461538461538,2.5384615384615383
1.4,0.4,1.6,4.0,1.0,3.0,1,7,17,4.0,13.0,5.0,1.6,0.9166666666666666,1.0833333333333333,0.16666666666666666
4.2,0.2,0.0,15.0,0.0,0.0,1,25,19,2.0,17.2,3.6,2.8,3.4193548387096775,0.5483870967741935,0.12903225806451613
8.2,2.0,4.8,2.0,2.0,7.0,1,2,15,3.0,17.4,3.4,7.6,14.0,5.0,2.0
9.2,2.0,1.2,2.0,3.0,1.0,1,19,25,4.0,13.2,3.2,3.0,7.155555555555556,1.4222222222222223,2.533333333333333
23.4,3.8,3.4,10.0,5.0,2.0,1,10,5,3.0,11.2,7.6,3.6,10.0,2.0,5.0
5.0,0.0,3.4,3.0,0.0,2.0,1,3,22,2.0,6.8,3.2,1.6,3.0,0.0,0.0
22.8,6.2,15.8,23.0,8.0,19.0,1,25,19,2.0,14.4,3.2,2.4,20.395833333333332,14.270833333333334,6.333333333333333
5.8,5.4,1.4,2.0,7.0,1.0,1,27,0,2.0,15.8,2.4,5.2,2.0,1.0,7.0
7.4,1.2,1.8,7.0,1.0,0.0,1,16,12,2.0,10.2,3.2,4.4,4.970588235294118,1.5588235294117647,1.2058823529411764
13.6,3.6,3.8,5.0,4.0,3.0,1,23,29,5.0,13.2,3.8,2.8,17.35135135135135,3.3783783783783785,3.4324324324324325
17.6,1.8,3.0,11.0,1.0,5.0,1,28,14,5.0,8.0,1.6,1.8,3.0,2.0,0.0
23.4,4.2,13.0,25.0,6.0,16.0,1,19,25,4.0,3.6,4.0,1.0,24.32608695652174,13.608695652173912,3.3260869565217392
12.6,1.8,1.4,9.0,2.0,0.0,1,7,17,2.0,4.6,2.6,0.6,4.0,1.0,1.0
10.6,2.0,4.0,15.0,3.0,4.0,1,2,15,3.0,17.8,4.6,3.0,8.0,3.0,1.0
1.2,0.6,2.0,0.0,0.0,1.0,1,18,4,1.0,11.8,7.0,1.6,2.2857142857142856,3.142857142857143,0.6428571428571429
11.6,1.6,2.4,10.0,1.0,2.0,1,12,16,2.0,9.6,4.6,2.4,10.2,2.42,1.12
5.6,2.6,3.8,6.0,2.0,7.0,1,5,10,1.0,7.8,4.0,2.2,5.0,1.0,5.0
16.4,7.4,5.8,17.0,6.0,5.0,1,25,19,2.0,4.6,1.6,1.4,24.893617021276597,4.9361702127659575,6.276595744680851
1.8,0.2,0.6,0.0,0.0,0.0,1,1,6,2.0,5.2,1.4,3.0,1.6,1.1428571428571428,0.3142857142857143
6.6,0.8,1.0,6.0,0.0,0.0,1,4,18,3.0,13.2,6.8,5.2,5.595238095238095,1.4523809523809523,0.6428571428571429
4.2,2.2,5.0,6.0,1.0,5.0,1,23,29,3.0,10.0,6.6,2.2,6.0,9.0,4.0
21.8,8.6,3.4,20.0,14.0,0.0,1,14,28,1.0,11.2,3.6,2.0,24.0,4.0,4.0
20.2,2.0,6.4,17.0,1.0,7.0,1,9,13,2.0,14.4,8.0,1.4,21.0,12.0,3.0
11.2,2.2,1.4,0.0,0.0,0.0,1,6,1,8.0,12.0,5.2,2.4,8.35897435897436,1.5897435897435896,1.3846153846153846
10.4,3.8,0.6,15.0,3.0,0.0,1,22,3,1.0,12.6,6.4,3.0,7.0,1.2105263157894737,1.6842105263157894
4.8,0.8,2.0,2.0,0.0,5.0,1,8,21,3.0,4.6,3.4,0.6,2.0,0.0,1.0
27.4,3.6,7.2,24.0,3.0,8.0,1,23,29,3.0,15.8,5.4,2.4,23.0,6.0,3.0
26.8,6.8,5.6,29.0,11.0,10.0,1,16,12,2.0,12.4,3.8,1.6,25.0,4.651162790697675,7.4186046511627906
25.4,6.0,5.8,21.0,9.0,3.0,1,15,2,2.0,7.6,4.4,4.2,17.0,12.0,9.0
9.0,4.4,2.4,9.0,6.0,1.0,1,18,4,1.0,12.8,2.4,2.6,9.62962962962963,1.962962962962963,4.111111111111111
11.2,2.8,9.6,3.0,2.0,6.0,1,21,8,2.0,9.4,5.6,3.0,15.0,8.0,1.0
8.4,2.2,4.2,16.0,2.0,5.0,1,21,8,2.0,6.6,4.4,0.8,0.0,6.0,3.0
14.0,2.4,3.0,6.0,0.0,1.0,1,28,14,3.0,10.8,7.2,2.6,9.95,2.45,1.85
3.2,0.6,3.2,2.0,0.0,0.0,1,13,9,2.0,8.0,5.2,2.2,2.0,6.0,0.0
2.2,0.6,1.4,7.0,2.0,4.0,1,6,1,2.0,5.6,2.2,0.8,1.3181818181818181,1.7272727272727273,0.5909090909090909
4.6,1.0,3.2,3.0,1.0,4.0,1,16,12,2.0,13.4,7.8,2.2,4.368421052631579,3.4210526315789473,1.4210526315789473
30.8,4.6,3.6,32.0,6.0,2.0,1,23,29,3.0,20.0,4.4,3.4,37.0,3.0,5.0
3.0,0.6,0.8,0.0,0.0,0.0,1,25,19,2.0,7.0,2.8,1.4,7.8604651162790695,2.7906976744186047,1.7209302325581395
12.8,1.4,9.0,8.0,1.0,10.0,1,5,10,1.0,18.2,6.6,3.0,17.0,13.0,3.0
10.4,1.0,5.6,16.0,1.0,1.0,1,8,21,3.0,6.2,2.8,2.0,6.0,5.0,1.0
9.0,1.2,2.6,7.0,1.0,3.0,1,3,22,2.0,14.0,5.4,3.4,9.404761904761905,4.166666666666667,2.1666666666666665
4.6,2.8,7.6,4.0,5.0,11.0,1,9,13,2.0,6.8,1.6,2.8,0.0,0.0,1.0
10.2,3.4,2.0,13.0,2.0,2.0,1,0,27,2.0,9.6,3.2,3.0,13.0,2.0,2.0
5.6,0.2,1.6,0.0,0.0,1.0,1,14,28,1.0,10.4,4.0,1.2,13.0,5.0,1.0
7.2,1.8,0.8,0.0,1.0,0.0,1,17,7,3.0,3.8,1.0,1.4,5.666666666666667,1.1111111111111112,2.3333333333333335
6.0,0.6,2.6,13.0,0.0,4.0,1,13,9,2.0,4.0,1.8,1.0,13.0,7.0,2.0
10.4,0.8,9.4,8.0,0.0,15.0,1,23,29,3.0,5.2,4.4,1.0,6.0,5.0,1.0
1.4,0.6,1.0,0.0,0.0,1.0,1,27,0,2.0,5.2,3.8,1.0,0.0,1.0,0.0
2.2,1.2,0.6,2.0,3.0,3.0,1,6,1,2.0,10.4,4.0,2.8,2.764705882352941,0.7647058823529411,1.1176470588235294
4.0,0.8,0.6,2.0,1.0,1.0,1,3,22,2.0,7.4,3.0,2.2,3.0,0.0,0.0
5.4,0.8,4.6,5.0,1.0,8.0,1,13,9,2.0,9.6,7.2,1.8,5.535714285714286,4.035714285714286,0.9642857142857143
27.0,4.2,5.6,20.0,0.0,4.0,1,21,8,2.0,17.4,8.2,4.6,30.0,9.0,8.0
5.6,3.6,2.2,11.0,8.0,4.0,1,26,11,2.0,16.0,6.4,6.2,11.0,4.0,8.0
